ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotalLabel,YearTotal,TrafficCountTotal
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,10,"32,164",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,"284,466"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,11,"4,412",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,"284,466"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,12,"1,911",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2010,"284,466"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,1,"2,100",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,2,"2,008",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,3,"3,521",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,4,"7,094",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,5,"15,316",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,6,"33,204",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,7,"62,322",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,8,"64,066",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,9,"42,748",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,10,"28,796",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,11,"4,204",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,12,"2,418",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2011,"267,797"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,1,"2,574",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,2,"2,611",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,3,"4,322",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,4,"7,377",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,5,"18,268",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,6,"34,813",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,7,"60,572",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,8,"64,388",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,9,"43,912",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,10,"30,908",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,11,"4,717",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,12,"2,342",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2012,"276,804"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,1,"2,372",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,2,"2,083",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,3,"3,823",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,4,"5,766",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,5,"15,345",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,6,"35,023",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,7,"61,945",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,8,"68,701",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,9,"44,047",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,10,"8,361",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,11,"5,219",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,12,"1,609",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2013,"254,294"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,1,"2,168",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,2,"2,411",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,3,"3,074",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,4,"7,133",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,5,"17,514",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,6,"38,027",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,7,"63,301",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,8,"71,306",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,9,"46,565",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,10,"34,602",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,11,"3,740",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,12,"3,071",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2014,"292,912"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,1,"2,744",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,2,"2,310",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,3,"3,104",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,4,"7,933",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,5,"22,031",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,6,"40,029",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,7,"67,696",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,8,"73,911",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,9,"52,359",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,10,"38,262",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,11,"6,356",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,12,"3,174",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2015,"319,909"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,1,"4,029",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,2,"3,950",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,3,"5,482",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,4,"12,377",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,5,"25,455",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,6,"49,466",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,7,"76,086",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,8,"80,472",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,9,"62,015",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,10,"45,932",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,11,"7,292",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,12,"3,253",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2016,"375,809"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,1,"3,561",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,2,"3,345",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,3,"3,849",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,4,"11,101",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,5,"25,473",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,6,"50,576",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,7,"75,152",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,8,"76,926",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,9,"61,430",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,10,"56,664",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,11,"6,992",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,12,"2,690",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2017,"377,759"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,1,"2,576",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,2,"2,713",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,3,"4,490",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,4,"9,300",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,5,"28,645",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,6,"52,604",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,7,"75,831",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,8,"76,602",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,9,"62,366",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,10,"47,341",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,11,"5,195",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,12,"2,859",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2018,"370,522"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,1,"1,620",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,2,"1,876",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,3,"3,673",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,4,"8,625",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,5,"25,714",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,6,"51,944",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,7,"75,628",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,8,"75,542",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,9,"60,667",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,10,"47,346",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,11,"5,951",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,12,"2,907",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2019,"361,493"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,1,"2,761",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,2,"3,072",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,3,"5,577",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,4,0,Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,5,0,Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,6,"22,253",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,7,"55,397",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,8,"77,397",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,9,"58,395",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,10,"60,090",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,11,"10,451",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,12,"5,239",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2020,"300,632"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,1,"4,880",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,2,"3,812",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,3,"7,741",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,4,"14,648",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,5,"38,501",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,6,"74,886",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,7,"83,880",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,8,"85,149",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,9,"74,326",Acadia NP,ACAD,National Park,Northeast ,TRAFFIC COUNT AT SAND BEACH,2021,"468,932"
