ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,2008,5,"125,679","7,500","720,213","7,500",0,0,"5,328",927,53,0,358,Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,6,"263,542","7,500","1,506,391","7,500",0,0,"13,242","3,138",171,0,"1,269",Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,7,"470,295","7,500","2,304,254","7,500",0,0,"30,990","4,668",389,0,"2,207",Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,8,"514,443","7,500","2,503,350","7,500",0,0,"34,911","6,051",369,0,"2,114",Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,9,"319,582","7,500","1,469,491","7,500",0,0,"11,214","4,680",125,0,577,Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,10,"246,533","6,000","1,304,145","6,000",0,0,"5,343","1,734",122,0,173,Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,11,"32,759",600,"196,553",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2008,12,"9,862",600,"59,172",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2008,"2,075,857","47,100","10,635,395","47,100",0,0,"101,028","21,198","1,229",0,"6,698"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,1,"9,366",600,"61,813",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,2,"9,751",600,"64,358",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,3,"19,258",600,"127,103",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,4,"59,277",600,"343,809",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,5,"129,885","7,500","746,909","7,500",0,0,"5,958","1,104",52,0,441,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,6,"244,780","7,500","1,392,499","7,500",0,0,"12,210","3,111",128,0,989,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,7,"457,622","7,500","2,247,462","7,500",0,0,"28,551","5,376",346,0,"2,434",Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,8,"586,446","7,500","2,895,445","7,500",0,0,"36,180","5,664",299,0,"2,175",Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,9,"399,789","7,500","1,851,687","7,500",0,0,"17,079","5,637",212,0,901,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,10,"258,007","6,000","1,395,369","6,000",0,0,"5,064","1,863",0,0,272,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,11,"44,042",600,"264,255",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2009,12,"9,475",600,"56,851",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2009,"2,227,698","47,100","11,447,560","47,100",0,0,"105,042","22,755","1,037",0,"7,212"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,1,"10,510",600,"69,363",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,2,"13,398",600,"88,427",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,3,"26,080",600,"172,125",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,4,"57,992",600,"336,355",600,0,0,537,162,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,5,"169,898","7,500","976,316","7,500",0,0,"7,743","2,064",72,0,597,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,6,"286,635","7,500","1,641,129","7,500",0,0,"15,909","3,357",153,0,"1,347",Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,7,"545,382","7,500","2,666,213","7,500",0,0,"35,916","7,500",335,0,"2,645",Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,8,"627,918","7,500","3,071,414","7,500",0,0,"37,995","7,248",313,0,"2,514",Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,9,"431,001","7,500","1,985,058","7,500",0,0,"17,229","6,108",0,0,"1,124",Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,10,"289,114","6,000","1,543,440","6,000",0,0,"5,958","2,382",101,0,322,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,11,"36,736",600,"220,414",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2010,12,"9,544",600,"57,262",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2010,"2,504,208","47,100","12,827,516","47,100",0,0,"121,287","28,821",974,0,"8,549"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,1,"10,428",600,"68,825",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,2,"9,533",600,"62,916",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,3,"19,510",600,"128,763",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,4,"58,307",600,"338,182",600,0,0,411,63,0,0,20,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,5,"132,720","7,500","755,930","7,500",0,0,"6,489","1,572",90,0,360,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,6,"297,222","7,500","1,690,818","7,500",0,0,"15,534","4,134",166,0,"1,186",Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,7,"559,892","7,500","2,749,851","7,500",0,0,"36,453","7,119",389,0,"2,236",Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,8,"583,153","7,500","2,826,553","7,500",0,0,"34,884","6,195",240,0,"2,247",Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,9,"387,868","7,500","1,807,572","7,500",0,0,"17,832","6,075",167,0,869,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,10,"270,477","6,000","1,398,762","6,000",0,0,"6,276","2,361",105,0,325,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,11,"34,192",600,"205,155",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,12,"11,343",600,"68,057",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,1,"11,930",600,"78,738",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,2,"12,388",600,"81,758",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,3,"22,684",600,"149,716",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,4,"59,471",600,"344,929",600,0,0,"1,338",174,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,5,"157,406","7,500","894,751","7,500",0,0,"7,800","1,467",29,0,552,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,6,"309,198","7,500","1,754,612","7,500",0,0,"17,220","3,888",205,0,"1,436",Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,7,"539,234","7,500","2,661,851","7,500",0,0,"36,156","6,540",300,0,"2,507",Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,8,"574,307","7,500","2,832,259","7,500",0,0,"37,554","7,200",392,0,"2,384",Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,9,"391,810","7,500","1,857,938","7,500",0,0,"17,832","6,291",334,0,676,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,10,"302,932","6,000","1,504,128","6,000",0,0,"6,387","1,134",56,0,270,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,11,"38,385",600,"230,308",600,0,0,195,66,0,0,258,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2012,12,"11,307",600,"67,843",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2012,"2,431,052","47,100","12,458,831","47,100",0,0,"124,482","26,760","1,316",0,"8,083"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,1,"11,249",600,"74,245",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,2,"9,869",600,"65,134",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,3,"20,631",600,"136,166",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,4,"47,090",600,"273,124",600,0,0,"1,203",0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,5,"133,653","7,500","751,112","7,500",0,0,"5,985","1,230",45,0,444,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,6,"315,791","7,500","1,777,331","7,500",0,0,"17,415","4,482",226,0,892,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,7,"555,308","7,500","2,720,142","7,500",0,0,"34,113","7,569",368,0,"2,514",Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,8,"617,306","7,500","3,019,366","7,500",0,0,"37,020","7,980",343,0,"2,331",Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,9,"400,400","7,500","1,848,348","7,500",0,0,"17,322","7,107",184,0,669,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,10,"94,904","6,000","390,033","6,000",0,0,"1,212",528,0,0,14,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,11,"41,181",600,"247,088",600,0,0,423,129,0,0,183,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,12,"7,540",600,"45,242",600,0,0,60,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,1,"10,459",600,"69,028",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,2,"10,258",600,"67,700",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,3,"17,502",600,"115,511",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,4,"57,211",600,"331,824",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,5,"153,013","7,500","855,861","7,500",0,0,"8,133","1,671",46,0,639,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,6,"338,845","7,500","1,910,698","7,500",0,0,"19,848","4,761",285,0,"1,601",Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,7,"561,073","7,500","2,755,060","7,500",0,0,"35,091","8,349",341,0,"2,549",Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,8,"638,152","7,500","3,122,768","7,500",0,0,"36,438","8,394",285,0,"2,554",Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,9,"418,173","7,500","1,927,870","7,500",0,0,"19,992","7,620",223,0,829,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,10,"313,920","6,000","1,661,862","6,000",0,0,"6,972","2,574",50,0,302,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,11,"31,013",600,"186,077",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2014,12,"13,510",600,"81,058",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2014,"2,563,129","47,100","13,085,317","47,100",0,0,"126,474","33,369","1,230",0,"8,474"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,1,"12,578",600,"83,017",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,2,"10,626",600,"70,132",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,3,"18,062",600,"119,207",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,4,"63,214",600,"366,642",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,5,"187,205","7,500","1,062,976","7,500",0,0,"10,248","1,737",44,0,753,Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,6,"359,661","7,500","2,031,345","7,500",0,0,"20,187","4,776",222,0,"1,191",Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
Acadia NP,ACAD,National Park,Northeast ,ME,2015,7,"606,597","7,500","2,975,978","7,500",0,0,"36,642","7,992",310,0,"2,542",Acadia NP,ACAD,National Park,Northeast ,ME,2015,"2,811,184","47,100","14,452,151","47,100",0,0,"135,000","32,094","1,233",0,"8,343"
