unitcode,Year,Month,temp_mean,temp_max,temp_min,rain,snow,cloud_cover
HALE,2013,11,57.49,69.89,49.73,2.69,0.0,56.64
HALE,2013,12,56.17,64.67,51.08,2.88,0.0,50.7
HALE,2014,1,53.8,66.74,45.05,3.99,0.0,40.26
HALE,2014,2,56.78,64.94,47.12,2.61,0.0,55.72
HALE,2014,3,54.22,61.07,46.49,7.02,0.0,53.94
HALE,2014,4,53.97,60.53,48.2,4.7,0.0,61.5
HALE,2014,5,56.6,63.14,50.54,3.3,0.0,51.74
HALE,2014,6,56.82,64.67,51.44,2.15,0.0,51.17
HALE,2014,7,59.68,65.39,53.87,3.35,0.0,60.03
HALE,2014,8,60.17,68.45,54.23,2.67,0.0,40.4
HALE,2014,9,61.04,67.64,55.76,1.33,0.0,39.33
HALE,2014,10,59.94,67.01,54.68,4.63,0.0,53.32
HALE,2014,11,56.9,63.41,50.09,2.73,0.0,50.58
HALE,2014,12,55.3,65.57,47.48,2.83,0.0,48.81
HALE,2015,1,56.95,68.09,45.68,2.27,0.0,32.58
HALE,2015,2,56.97,69.89,45.41,2.07,0.0,43.83
HALE,2015,3,53.2,60.44,46.85,3.57,0.0,55.76
HALE,2015,4,54.98,63.41,48.83,4.37,0.0,55.06
HALE,2015,5,54.38,61.79,48.83,3.7,0.0,51.37
HALE,2015,6,58.15,66.2,52.52,1.75,0.0,46.2
HALE,2015,7,61.16,69.44,54.86,2.37,0.0,46.14
HALE,2015,8,62.11,69.44,56.93,6.03,0.0,55.92
HALE,2015,9,61.81,69.44,55.31,4.8,0.0,54.91
HALE,2015,10,61.28,67.91,53.96,2.4,0.0,43.26
HALE,2015,11,58.36,66.47,53.33,6.4,0.0,62.97
HALE,2015,12,55.75,61.34,47.48,3.96,0.0,41.62
HALE,2016,1,57.42,69.44,50.36,0.71,0.0,27.57
HALE,2016,2,54.55,64.58,45.14,1.41,0.0,32.88
HALE,2016,3,54.24,63.5,44.15,2.05,0.0,47.19
HALE,2016,4,55.21,62.96,50.45,5.33,0.0,50.04
HALE,2016,5,56.63,61.79,52.43,5.35,0.0,57.42
HALE,2016,6,57.63,69.8,51.53,4.08,0.0,65.51
HALE,2016,7,60.25,71.51,53.42,4.68,0.0,49.05
HALE,2016,8,60.78,68.9,53.33,4.58,0.0,53.93
HALE,2016,9,59.67,66.83,53.69,4.57,0.0,57.3
HALE,2016,10,58.84,71.06,51.17,4.7,0.0,57.69
HALE,2016,11,57.41,69.08,50.36,3.61,0.0,54.85
HALE,2016,12,55.23,66.11,47.95,8.86,0.0,68.31
HALE,2017,1,48.71,62.26,38.5,6.92,0.0,68.02
HALE,2017,2,48.84,64.51,38.86,6.68,0.0,72.72
HALE,2017,3,52.13,63.07,43.9,8.24,0.0,65.27
HALE,2017,4,52.0,61.36,44.8,12.33,0.0,70.88
HALE,2017,5,52.21,64.51,45.52,6.37,0.0,77.59
HALE,2017,6,54.5,63.61,46.96,1.69,0.0,70.3
HALE,2017,7,55.71,66.67,47.23,2.38,0.0,69.08
HALE,2017,8,55.72,65.14,49.21,1.81,0.0,71.17
HALE,2017,9,54.83,62.71,47.41,4.55,0.0,76.29
HALE,2017,10,54.49,64.15,47.05,14.87,0.0,83.21
HALE,2017,11,51.1,64.15,39.04,12.31,0.0,86.76
HALE,2017,12,48.63,60.55,38.14,8.17,0.0,75.36
HALE,2018,1,49.48,60.82,40.3,8.3,0.0,70.26
HALE,2018,2,50.08,61.09,38.95,26.37,0.0,86.93
HALE,2018,3,49.13,62.17,38.41,9.98,0.0,87.8
HALE,2018,4,52.82,63.34,44.17,18.32,0.0,94.59
HALE,2018,5,52.88,62.62,45.97,6.64,0.0,88.87
HALE,2018,6,54.25,63.88,47.32,3.61,0.0,67.47
HALE,2018,7,55.86,63.97,48.94,5.72,0.0,83.66
HALE,2018,8,56.71,64.96,49.66,24.36,0.0,84.69
HALE,2018,9,57.4,67.84,48.67,7.37,0.0,70.18
HALE,2018,10,55.85,64.78,50.38,16.32,0.0,83.89
HALE,2018,11,53.13,63.43,45.97,7.16,0.0,78.57
HALE,2018,12,50.67,61.36,43.27,8.3,0.0,78.07
HALE,2019,1,48.58,58.12,36.97,6.05,0.0,74.32
HALE,2019,2,48.01,63.97,34.27,20.37,0.0,87.36
HALE,2019,3,47.79,62.08,38.5,7.56,0.0,84.28
HALE,2019,4,51.22,60.28,44.26,10.95,0.0,77.11
HALE,2019,5,53.55,64.87,38.23,7.77,0.0,75.01
HALE,2019,6,55.14,64.33,48.04,7.76,0.0,79.38
HALE,2019,7,56.13,64.06,50.2,7.34,0.0,68.38
HALE,2019,8,57.75,66.49,51.37,6.94,0.0,69.84
HALE,2019,9,56.99,65.14,51.82,7.74,0.0,75.52
HALE,2019,10,55.62,64.69,49.39,8.33,0.0,78.28
HALE,2019,11,54.64,63.88,48.58,9.59,0.0,87.12
HALE,2019,12,52.07,61.81,45.43,15.23,0.0,88.68
HALE,2020,1,50.26,59.11,43.45,18.37,0.0,86.65
HALE,2020,2,48.18,58.84,38.5,15.89,0.0,86.49
HALE,2020,3,49.68,59.11,42.01,17.81,0.0,97.34
HALE,2020,4,52.02,60.46,44.89,6.64,0.0,78.15
HALE,2020,5,52.86,62.62,46.06,4.5,0.0,73.81
HALE,2020,6,54.23,64.06,47.5,5.35,0.0,74.51
HALE,2020,7,55.25,66.22,48.22,6.76,0.0,73.54
HALE,2020,8,55.6,64.6,48.76,2.08,0.0,55.05
HALE,2020,9,55.34,64.24,49.03,2.42,0.0,68.27
HALE,2020,10,55.99,65.68,47.95,6.96,0.0,65.61
HALE,2020,11,53.54,63.25,45.88,14.02,0.0,83.93
HALE,2020,12,51.93,60.28,45.16,6.59,0.0,74.94
HALE,2021,1,50.12,58.48,44.89,12.55,0.0,82.34
HALE,2021,2,48.62,60.19,38.95,12.56,0.0,82.45
HALE,2021,3,49.11,61.09,41.65,18.08,0.0,90.12
HALE,2021,4,49.1,60.37,40.03,14.4,0.0,89.35
HALE,2021,5,51.79,63.43,44.62,5.03,0.0,79.32
HALE,2021,6,53.28,65.05,46.6,2.71,0.0,72.66
HALE,2021,7,54.7,63.79,47.59,2.73,0.0,72.69
HALE,2021,8,54.51,64.78,48.4,5.25,0.0,69.42
HALE,2021,9,54.09,62.89,46.96,3.26,0.0,73.54
HALE,2021,10,52.63,61.45,45.43,7.54,0.0,80.37
HALE,2021,11,52.63,61.99,45.16,4.64,0.0,84.54
HALE,2021,12,49.85,60.82,43.36,24.75,0.0,94.52
HALE,2022,1,50.36,60.28,42.64,5.81,0.0,79.66
HALE,2022,2,49.49,60.19,39.76,4.92,0.0,81.33
HALE,2022,3,50.5,60.01,43.09,10.34,0.0,90.05
HALE,2022,4,49.77,57.22,43.9,13.13,0.0,95.61
HALE,2022,5,51.6,64.33,45.43,7.13,0.0,89.38
HALE,2022,6,52.81,61.63,46.87,5.35,0.0,76.95
HALE,2022,7,53.72,63.7,47.77,4.96,0.0,87.14
HALE,2022,8,54.55,63.79,48.22,4.35,0.0,80.09
HALE,2022,9,55.07,63.7,48.76,5.28,0.0,73.9
HALE,2022,10,54.86,63.43,47.14,19.16,0.0,86.56
HALE,2022,11,51.54,60.01,43.0,8.44,0.0,88.48
HALE,2022,12,50.53,60.64,41.38,13.39,0.0,87.8
HALE,2023,1,50.75,62.8,39.04,4.16,0.0,73.98
HALE,2023,2,48.35,59.65,42.1,32.08,0.0,96.09
HALE,2023,3,50.93,66.4,42.37,21.22,0.0,87.72
HALE,2023,4,50.37,60.1,44.44,19.45,0.0,95.49
HALE,2023,5,50.43,60.64,43.81,17.1,0.0,94.6
HALE,2023,6,52.21,60.19,45.7,7.17,0.0,85.8
HALE,2023,7,53.7,66.04,46.06,5.43,0.0,72.19
HALE,2023,8,52.99,65.14,45.88,3.61,0.0,79.81
HALE,2023,9,53.46,64.06,45.52,3.62,0.0,80.18
HALE,2023,10,53.6,63.97,44.71,3.72,0.0,79.99
HALE,2023,11,51.45,61.63,41.29,9.19,0.0,89.9
HALE,2023,12,49.45,59.2,40.93,7.11,0.0,86.36
HALE,2024,1,50.01,60.91,36.7,13.16,0.0,78.68
HALE,2024,2,45.7,57.22,35.53,14.41,0.0,90.84
HALE,2024,3,47.26,57.94,38.68,14.12,0.0,93.09
HALE,2024,4,49.01,63.52,39.49,15.68,0.0,91.28
HALE,2024,5,50.75,62.71,43.81,11.5,0.0,93.15
HALE,2024,6,53.01,65.23,43.63,2.97,0.0,67.34
HALE,2024,7,53.56,65.41,45.97,3.8,0.0,73.96
HALE,2024,8,55.41,66.49,46.69,12.35,0.0,74.95
HALE,2024,9,53.92,62.89,47.5,5.41,0.0,83.37
HALE,2024,10,53.17,62.71,45.43,8.6,0.0,81.19
HALE,2024,11,50.86,60.19,42.37,9.76,0.0,85.82
HALE,2024,12,50.61,61.36,42.37,3.47,0.0,81.41
HALE,2025,1,49.28,59.47,39.31,12.73,0.0,87.35
HALE,2025,2,49.22,60.82,38.32,7.85,0.0,84.42
HALE,2025,3,48.73,57.85,42.91,11.74,0.0,87.89
HALE,2025,4,50.21,59.65,43.18,12.02,0.0,91.92
HALE,2025,5,50.5,58.75,44.35,8.06,0.0,87.72
HALE,2025,6,52.18,62.71,45.16,4.07,0.0,87.66
HALE,2025,7,53.66,63.61,46.06,4.2,0.0,82.05
HALE,2025,8,54.78,65.59,46.96,1.78,0.0,74.79
HALE,2025,9,53.85,63.25,47.5,6.46,0.0,83.06
HALE,2025,10,52.67,61.09,45.79,8.15,0.0,87.62
HALE,2025,11,51.2,59.74,43.36,13.92,0.0,89.62
HALE,2025,12,50.23,60.01,42.19,7.57,0.0,88.76
HAVO,2006,1,60.41,69.99,52.62,3.66,0.0,37.64
HAVO,2006,2,58.42,68.1,49.74,6.2,0.0,59.89
HAVO,2006,3,60.22,69.0,53.88,19.58,0.0,82.73
HAVO,2006,4,60.71,68.73,53.52,0.76,0.0,55.18
HAVO,2006,5,61.47,71.25,52.08,3.34,0.0,51.33
HAVO,2006,6,64.66,74.85,56.49,0.22,0.0,33.85
HAVO,2006,7,66.82,77.37,58.11,0.98,0.0,27.81
HAVO,2006,8,66.83,77.82,56.76,1.71,0.0,30.69
HAVO,2006,9,65.51,75.3,55.05,1.13,0.0,41.07
HAVO,2006,10,64.93,75.66,57.57,3.27,0.0,61.81
HAVO,2006,11,64.0,74.49,52.98,1.46,0.0,42.13
HAVO,2006,12,61.72,73.05,48.21,1.37,0.0,30.47
HAVO,2007,1,59.97,70.26,49.2,2.14,0.0,37.12
HAVO,2007,2,59.42,70.26,48.57,1.57,0.0,44.15
HAVO,2007,3,60.89,69.36,51.27,2.16,0.0,46.56
HAVO,2007,4,60.93,71.16,50.19,0.72,0.0,37.33
HAVO,2007,5,62.89,72.78,54.24,0.3,0.0,36.3
HAVO,2007,6,65.05,74.04,55.77,0.1,0.0,32.86
HAVO,2007,7,66.68,78.0,59.01,1.57,0.0,31.87
HAVO,2007,8,65.34,75.12,56.4,2.0,0.0,41.51
HAVO,2007,9,65.4,74.94,58.92,1.69,0.0,54.79
HAVO,2007,10,64.31,73.23,54.96,0.27,0.0,39.98
HAVO,2007,11,62.74,71.88,54.69,2.99,0.0,39.99
HAVO,2007,12,61.24,71.52,54.24,5.59,0.0,63.27
HAVO,2008,1,58.58,69.09,49.2,0.51,0.0,38.7
HAVO,2008,2,59.25,68.73,51.18,4.43,0.0,56.56
HAVO,2008,3,60.61,70.35,52.8,0.35,0.0,45.38
HAVO,2008,4,61.19,72.69,52.17,2.11,0.0,61.56
HAVO,2008,5,61.67,71.07,54.69,0.9,0.0,42.07
HAVO,2008,6,63.99,74.58,56.49,0.78,0.0,40.4
HAVO,2008,7,64.51,74.49,55.23,2.75,0.0,40.18
HAVO,2008,8,65.37,75.75,57.03,0.63,0.0,27.36
HAVO,2008,9,63.61,73.77,54.33,1.76,0.0,44.06
HAVO,2008,10,63.83,74.94,53.7,0.61,0.0,57.32
HAVO,2008,11,62.71,73.05,52.98,0.18,0.0,49.68
